sentence_id,position,surface_form,vocab_id,resolution_status,coverage_type,review_status,notes
hsk2_sent_zh_en_006,5,我,hsk26-v00221,exact,exact,legacy_unreviewed,
hsk2_sent_zh_en_006,6,给,hsk26-v00061,exact,exact,legacy_unreviewed,
hsk2_sent_zh_en_006,7,妈妈,hsk26-v00114,exact,exact,legacy_unreviewed,
hsk2_sent_zh_en_006,8,手表,hsk26-v00434,exact,exact,legacy_unreviewed,
hsk2_sent_en_zh_006,1,了,hsk26-v00108,exact,exact,legacy_unreviewed,
hsk2_sent_en_zh_006,2,他,hsk26-v00200,exact,exact,legacy_unreviewed,
hsk2_sent_en_zh_006,3,半,hsk26-v00007,exact,exact,legacy_unreviewed,
hsk2_sent_en_zh_006,4,跑,hsk26-v00414,exact,exact,legacy_unreviewed,
hsk2_sent_en_zh_006,5,小时,hsk26-v00236,exact,exact,legacy_unreviewed,
hsk2_sent_en_zh_006,6,跑步,hsk26-v00415,exact,exact,legacy_unreviewed,
hsk2_sent_zh_qa_006,1,不,hsk26-v00013,exact,exact,legacy_unreviewed,
hsk2_sent_zh_qa_006,2,他,hsk26-v00200,exact,exact,legacy_unreviewed,
hsk2_sent_zh_qa_006,3,你,hsk26-v00146,exact,exact,legacy_unreviewed,
hsk2_sent_zh_qa_006,4,吗,hsk26-v00115,exact,exact,legacy_unreviewed,
hsk2_sent_zh_qa_006,5,我,hsk26-v00221,exact,exact,legacy_unreviewed,
hsk2_sent_zh_qa_006,6,比,hsk26-v00309,exact,exact,legacy_unreviewed,
hsk2_sent_zh_qa_006,7,高,hsk26-v00341,exact,exact,legacy_unreviewed,
hsk3_sent_zh_en_006,1,做,hsk26-v00299,exact,exact,legacy_unreviewed,
hsk3_sent_zh_en_006,2,听,hsk26-v00209,exact,exact,legacy_unreviewed,
hsk3_sent_zh_en_006,3,她,hsk26-v00202,exact,exact,legacy_unreviewed,
hsk3_sent_zh_en_006,4,一边,hsk26-v00933,exact,exact,legacy_unreviewed,
hsk3_sent_zh_en_006,5,作业,hsk26-v01000,exact,exact,legacy_unreviewed,
hsk3_sent_zh_en_006,6,音乐,hsk26-v00935,exact,exact,legacy_unreviewed,
hsk3_sent_en_zh_006,1,不但,hsk26-v00538,exact,exact,legacy_unreviewed,
hsk3_sent_en_zh_006,2,热情,hsk26-v00814,exact,exact,legacy_unreviewed,
hsk3_sent_en_zh_006,3,而且,hsk26-v00611,exact,exact,legacy_unreviewed,
hsk3_sent_en_zh_006,4,聪明,hsk26-v00570,exact,exact,legacy_unreviewed,
hsk3_sent_en_zh_006,5,这个,hsk26-v00281,exact,exact,legacy_unreviewed,
hsk3_sent_en_zh_006,6,女孩儿,hsk26-v00412,exact,exact,legacy_unreviewed,
hsk3_sent_zh_qa_006,1,不,hsk26-v00013,exact,exact,legacy_unreviewed,
hsk3_sent_zh_qa_006,2,你,hsk26-v00146,exact,exact,legacy_unreviewed,
hsk3_sent_zh_qa_006,3,吗,hsk26-v00115,exact,exact,legacy_unreviewed,
hsk3_sent_zh_qa_006,4,对,hsk26-v00044,exact,exact,legacy_unreviewed,
hsk3_sent_zh_qa_006,5,我,hsk26-v00221,exact,exact,legacy_unreviewed,
hsk3_sent_zh_qa_006,6,历史,hsk26-v00749,exact,exact,legacy_unreviewed,
hsk3_sent_zh_qa_006,7,感兴趣,hsk26-v00637,exact,exact,legacy_unreviewed,
hsk1_sent_zh_en_007,1,很,hsk26-v00079,exact,exact,legacy_unreviewed,
hsk1_sent_zh_en_007,2,好吃,hsk26-v00072,exact,exact,legacy_unreviewed,
hsk1_sent_zh_en_007,3,苹果,hsk26-v00159,exact,exact,legacy_unreviewed,
hsk1_sent_zh_en_007,4,这个,hsk26-v00281,exact,exact,legacy_unreviewed,
hsk1_sent_en_zh_007,1,他,hsk26-v00200,exact,exact,legacy_unreviewed,
hsk1_sent_en_zh_007,2,会,hsk26-v00082,exact,exact,legacy_unreviewed,
hsk1_sent_en_zh_007,3,说,hsk26-v00196,exact,exact,legacy_unreviewed,
hsk1_sent_en_zh_007,4,汉语,hsk26-v00069,exact,exact,legacy_unreviewed,
hsk1_sent_zh_qa_007,1,你,hsk26-v00146,exact,exact,legacy_unreviewed,
hsk1_sent_zh_qa_007,2,吗,hsk26-v00115,exact,exact,legacy_unreviewed,
hsk1_sent_zh_qa_007,3,我,hsk26-v00221,exact,exact,legacy_unreviewed,
hsk1_sent_zh_qa_007,4,有,hsk26-v00263,exact,exact,legacy_unreviewed,
hsk1_sent_zh_qa_007,5,手机,hsk26-v00189,exact,exact,legacy_unreviewed,
hsk1_sent_zh_qa_007,6,没有,hsk26-v00122,exact,exact,legacy_unreviewed,
hsk2_sent_zh_en_007,1,他,hsk26-v00200,exact,exact,legacy_unreviewed,
hsk2_sent_zh_en_007,2,写,hsk26-v00240,exact,exact,legacy_unreviewed,
hsk2_sent_zh_en_007,3,字,hsk26-v00296,exact,exact,legacy_unreviewed,
hsk2_sent_zh_en_007,4,室,hsk26-v00834,component_only,bound_surface,legacy_unreviewed,
hsk2_sent_zh_en_007,5,里,hsk26-v00110,exact,exact,legacy_unreviewed,
hsk2_sent_zh_en_007,6,教室,hsk26-v00368,exact,exact,legacy_unreviewed,
hsk2_sent_zh_en_007,7,正在,hsk26-v00286,exact,exact,legacy_unreviewed,
hsk2_sent_en_zh_007,1,让,hsk26-v00422,exact,exact,legacy_unreviewed,
hsk2_sent_en_zh_007,2,学生,hsk26-v00248,exact,exact,legacy_unreviewed,
hsk2_sent_en_zh_007,3,老师,hsk26-v00107,exact,exact,legacy_unreviewed,
hsk2_sent_en_zh_007,4,进来,hsk26-v00372,exact,exact,legacy_unreviewed,
hsk2_sent_zh_qa_007,1,你,hsk26-v00146,exact,exact,legacy_unreviewed,
hsk2_sent_zh_qa_007,2,去,hsk26-v00167,exact,exact,legacy_unreviewed,
hsk2_sent_zh_qa_007,3,吗,hsk26-v00115,exact,exact,legacy_unreviewed,
hsk2_sent_zh_qa_007,4,我,hsk26-v00221,exact,exact,legacy_unreviewed,
hsk2_sent_zh_qa_007,5,过,,ambiguous,exact,legacy_unreviewed,
hsk2_sent_zh_qa_007,6,中国,hsk26-v00289,exact,exact,legacy_unreviewed,
hsk2_sent_zh_qa_007,7,没有,hsk26-v00122,exact,exact,legacy_unreviewed,
hsk3_sent_zh_en_007,1,有,hsk26-v00263,exact,exact,legacy_unreviewed,
hsk3_sent_zh_en_007,2,次,hsk26-v00323,exact,exact,legacy_unreviewed,
hsk3_sent_zh_en_007,3,这,hsk26-v00279,exact,exact,legacy_unreviewed,
hsk3_sent_zh_en_007,4,不但,hsk26-v00538,exact,exact,legacy_unreviewed,
hsk3_sent_zh_en_007,5,学生,hsk26-v00248,exact,exact,legacy_unreviewed,
hsk3_sent_zh_en_007,6,比赛,hsk26-v00524,exact,exact,legacy_unreviewed,
hsk3_sent_zh_en_007,7,老师,hsk26-v00107,exact,exact,legacy_unreviewed,
hsk3_sent_zh_en_007,8,而且,hsk26-v00611,exact,exact,legacy_unreviewed,
hsk3_sent_en_zh_007,1,他,hsk26-v00200,exact,exact,legacy_unreviewed,
hsk3_sent_en_zh_007,2,到,hsk26-v00029,exact,exact,legacy_unreviewed,
hsk3_sent_en_zh_007,3,开,hsk26-v00097,exact,exact,legacy_unreviewed,
hsk3_sent_en_zh_007,4,把,hsk26-v00506,exact,exact,legacy_unreviewed,
hsk3_sent_en_zh_007,5,车,hsk26-v00020,exact,exact,legacy_unreviewed,
hsk3_sent_en_zh_007,6,路边,hsk26-v00762,exact,exact,legacy_unreviewed,
hsk3_sent_zh_qa_007,1,了,hsk26-v00108,exact,exact,legacy_unreviewed,
hsk3_sent_zh_qa_007,2,你,hsk26-v00146,exact,exact,legacy_unreviewed,
hsk3_sent_zh_qa_007,3,吗,hsk26-v00115,exact,exact,legacy_unreviewed,
hsk3_sent_zh_qa_007,4,我,hsk26-v00221,exact,exact,legacy_unreviewed,
hsk3_sent_zh_qa_007,5,还,,ambiguous,exact,legacy_unreviewed,
hsk3_sent_zh_qa_007,6,明白,hsk26-v00771,exact,exact,legacy_unreviewed,
hsk3_sent_zh_qa_007,7,没有,hsk26-v00122,exact,exact,legacy_unreviewed,
hsk3_sent_zh_qa_007,8,终于,hsk26-v00983,exact,exact,legacy_unreviewed,
hsk1_sent_zh_en_008,1,不,hsk26-v00013,exact,exact,legacy_unreviewed,
hsk1_sent_zh_en_008,2,子,hsk26-v00992,component_only,bound_surface,legacy_unreviewed,
hsk1_sent_zh_en_008,3,贵,hsk26-v00065,exact,exact,legacy_unreviewed,
hsk1_sent_zh_en_008,4,杯子,hsk26-v00009,exact,exact,legacy_unreviewed,
hsk1_sent_zh_en_008,5,这些,hsk26-v00284,exact,exact,legacy_unreviewed,
hsk1_sent_en_zh_008,1,在,hsk26-v00271,exact,exact,legacy_unreviewed,
hsk1_sent_en_zh_008,2,坐,hsk26-v00298,exact,exact,legacy_unreviewed,
hsk1_sent_en_zh_008,3,请,hsk26-v00165,exact,exact,legacy_unreviewed,
hsk1_sent_en_zh_008,4,这边,hsk26-v00280,exact,exact,legacy_unreviewed,
hsk1_sent_zh_qa_008,1,了,hsk26-v00108,exact,exact,legacy_unreviewed,
hsk1_sent_zh_qa_008,2,你,hsk26-v00146,exact,exact,legacy_unreviewed,
hsk1_sent_zh_qa_008,3,吗,hsk26-v00115,exact,exact,legacy_unreviewed,
hsk1_sent_zh_qa_008,4,我,hsk26-v00221,exact,exact,legacy_unreviewed,
hsk1_sent_zh_qa_008,5,没有,hsk26-v00122,exact,exact,legacy_unreviewed,
hsk1_sent_zh_qa_008,6,看见,hsk26-v00101,exact,exact,legacy_unreviewed,
hsk1_sent_zh_qa_008,7,老师,hsk26-v00107,exact,exact,legacy_unreviewed,
hsk2_sent_zh_en_008,1,子,hsk26-v00992,component_only,bound_surface,legacy_unreviewed,
hsk2_sent_zh_en_008,2,是,hsk26-v00188,exact,exact,legacy_unreviewed,
hsk2_sent_zh_en_008,3,条,hsk26-v00443,exact,exact,legacy_unreviewed,
hsk2_sent_zh_en_008,4,的,hsk26-v00030,exact,exact,legacy_unreviewed,
hsk2_sent_zh_en_008,5,这,hsk26-v00279,exact,exact,legacy_unreviewed,
hsk2_sent_zh_en_008,6,裤子,hsk26-v00383,exact,exact,legacy_unreviewed,
hsk2_sent_zh_en_008,7,黑色,hsk26-v00353,exact,exact,legacy_unreviewed,
hsk2_sent_en_zh_008,1,书,hsk26-v00190,exact,exact,legacy_unreviewed,
hsk2_sent_en_zh_008,2,我,hsk26-v00221,exact,exact,legacy_unreviewed,
hsk2_sent_en_zh_008,3,本,hsk26-v00010,exact,exact,legacy_unreviewed,
hsk2_sent_en_zh_008,4,看,hsk26-v00099,exact,exact,legacy_unreviewed,
hsk2_sent_en_zh_008,5,过,,ambiguous,exact,legacy_unreviewed,
hsk2_sent_en_zh_008,6,这,hsk26-v00279,exact,exact,legacy_unreviewed,
hsk2_sent_en_zh_008,7,没有,hsk26-v00122,exact,exact,legacy_unreviewed,
hsk2_sent_zh_qa_008,1,了,hsk26-v00108,exact,exact,legacy_unreviewed,
hsk2_sent_zh_qa_008,2,你,hsk26-v00146,exact,exact,legacy_unreviewed,
hsk2_sent_zh_qa_008,3,吗,hsk26-v00115,exact,exact,legacy_unreviewed,
hsk2_sent_zh_qa_008,4,我,hsk26-v00221,exact,exact,legacy_unreviewed,
hsk2_sent_zh_qa_008,5,门,hsk26-v00400,exact,exact,legacy_unreviewed,
hsk2_sent_zh_qa_008,6,打开,hsk26-v00329,exact,exact,legacy_unreviewed,
hsk2_sent_zh_qa_008,7,没有,hsk26-v00122,exact,exact,legacy_unreviewed,
hsk3_sent_zh_en_008,1,我,hsk26-v00221,exact,exact,legacy_unreviewed,
hsk3_sent_zh_en_008,2,一下,hsk26-v00259,exact,exact,legacy_unreviewed,
hsk3_sent_zh_en_008,3,检查,hsk26-v00698,exact,exact,legacy_unreviewed,
hsk3_sent_zh_en_008,4,需要,hsk26-v00912,exact,exact,legacy_unreviewed,
hsk3_sent_zh_en_008,5,信用卡,hsk26-v00907,exact,exact,legacy_unreviewed,
hsk3_sent_en_zh_008,1,不,hsk26-v00013,exact,exact,legacy_unreviewed,
hsk3_sent_en_zh_008,2,我,hsk26-v00221,exact,exact,legacy_unreviewed,
hsk3_sent_en_zh_008,3,早,hsk26-v00273,exact,exact,legacy_unreviewed,
hsk3_sent_en_zh_008,4,为了,hsk26-v00876,exact,exact,legacy_unreviewed,
hsk3_sent_en_zh_008,5,出发,hsk26-v00562,exact,exact,legacy_unreviewed,
hsk3_sent_en_zh_008,6,迟到,hsk26-v00561,exact,exact,legacy_unreviewed,
hsk3_sent_zh_qa_008,1,不,hsk26-v00013,exact,exact,legacy_unreviewed,
hsk3_sent_zh_qa_008,2,你,hsk26-v00146,exact,exact,legacy_unreviewed,
hsk3_sent_zh_qa_008,3,吗,hsk26-v00115,exact,exact,legacy_unreviewed,
hsk3_sent_zh_qa_008,4,我,hsk26-v00221,exact,exact,legacy_unreviewed,
hsk3_sent_zh_qa_008,5,帮助,hsk26-v00514,exact,exact,legacy_unreviewed,
hsk3_sent_zh_qa_008,6,需要,hsk26-v00912,exact,exact,legacy_unreviewed,
hsk1_sent_zh_en_009,1,上,hsk26-v00175,exact,exact,legacy_unreviewed,
hsk1_sent_zh_en_009,2,两,hsk26-v00111,exact,exact,legacy_unreviewed,
hsk1_sent_zh_en_009,3,书,hsk26-v00190,exact,exact,legacy_unreviewed,
hsk1_sent_zh_en_009,4,子,hsk26-v00992,component_only,bound_surface,legacy_unreviewed,
hsk1_sent_zh_en_009,5,有,hsk26-v00263,exact,exact,legacy_unreviewed,
hsk1_sent_zh_en_009,6,本,hsk26-v00010,exact,exact,legacy_unreviewed,
hsk1_sent_zh_en_009,7,桌子,hsk26-v00295,exact,exact,legacy_unreviewed,
hsk1_sent_en_zh_009,1,买,hsk26-v00116,exact,exact,legacy_unreviewed,
hsk1_sent_en_zh_009,2,了,hsk26-v00108,exact,exact,legacy_unreviewed,
hsk1_sent_en_zh_009,3,我,hsk26-v00221,exact,exact,legacy_unreviewed,
hsk1_sent_en_zh_009,4,今天,hsk26-v00094,exact,exact,legacy_unreviewed,
hsk1_sent_en_zh_009,5,水果,hsk26-v00193,exact,exact,legacy_unreviewed,
hsk1_sent_zh_qa_009,1,不,hsk26-v00013,exact,exact,legacy_unreviewed,
hsk1_sent_zh_qa_009,2,会,hsk26-v00082,exact,exact,legacy_unreviewed,
hsk1_sent_zh_qa_009,3,你,hsk26-v00146,exact,exact,legacy_unreviewed,
hsk1_sent_zh_qa_009,4,吗,hsk26-v00115,exact,exact,legacy_unreviewed,
hsk1_sent_zh_qa_009,5,我,hsk26-v00221,exact,exact,legacy_unreviewed,
hsk1_sent_zh_qa_009,6,开车,hsk26-v00098,exact,exact,legacy_unreviewed,
hsk1_sent_zh_qa_009,7,爸爸,hsk26-v00003,exact,exact,legacy_unreviewed,
hsk2_sent_zh_en_009,1,我,hsk26-v00221,exact,exact,legacy_unreviewed,
hsk2_sent_zh_en_009,2,是,hsk26-v00188,exact,exact,legacy_unreviewed,
hsk2_sent_zh_en_009,3,的,hsk26-v00030,exact,exact,legacy_unreviewed,
hsk2_sent_zh_en_009,4,踢,hsk26-v00441,exact,exact,legacy_unreviewed,
hsk2_sent_zh_en_009,5,爱好,hsk26-v00302,exact,exact,legacy_unreviewed,
hsk2_sent_zh_en_009,6,足球,hsk26-v00497,exact,exact,legacy_unreviewed,
hsk2_sent_en_zh_009,1,只,hsk26-v00287,exact,exact,legacy_unreviewed,
hsk2_sent_en_zh_009,2,很,hsk26-v00079,exact,exact,legacy_unreviewed,
hsk2_sent_en_zh_009,3,得,hsk26-v00332,exact,exact,legacy_unreviewed,
hsk2_sent_en_zh_009,4,这,hsk26-v00279,exact,exact,legacy_unreviewed,
hsk2_sent_en_zh_009,5,飞,hsk26-v00340,exact,exact,legacy_unreviewed,
hsk2_sent_en_zh_009,6,高,hsk26-v00341,exact,exact,legacy_unreviewed,
hsk2_sent_en_zh_009,7,鸟,hsk26-v00411,exact,exact,legacy_unreviewed,
hsk2_sent_zh_qa_009,1,不,hsk26-v00013,exact,exact,legacy_unreviewed,
hsk2_sent_zh_qa_009,2,买,hsk26-v00116,exact,exact,legacy_unreviewed,
hsk2_sent_zh_qa_009,3,你,hsk26-v00146,exact,exact,legacy_unreviewed,
hsk2_sent_zh_qa_009,4,吗,hsk26-v00115,exact,exact,legacy_unreviewed,
hsk2_sent_zh_qa_009,5,在,hsk26-v00271,exact,exact,legacy_unreviewed,
hsk2_sent_zh_qa_009,6,我,hsk26-v00221,exact,exact,legacy_unreviewed,
hsk2_sent_zh_qa_009,7,东西,hsk26-v00040,exact,exact,legacy_unreviewed,
hsk2_sent_zh_qa_009,8,网上,hsk26-v00451,exact,exact,legacy_unreviewed,
hsk3_sent_zh_en_009,1,了,hsk26-v00108,exact,exact,legacy_unreviewed,
hsk3_sent_zh_en_009,2,他,hsk26-v00200,exact,exact,legacy_unreviewed,
hsk3_sent_zh_en_009,3,终于,hsk26-v00983,exact,exact,legacy_unreviewed,
hsk3_sent_zh_en_009,4,解决,hsk26-v00713,exact,exact,legacy_unreviewed,
hsk3_sent_zh_en_009,5,这个,hsk26-v00281,exact,exact,legacy_unreviewed,
hsk3_sent_zh_en_009,6,难题,hsk26-v00781,exact,exact,legacy_unreviewed,
hsk3_sent_en_zh_009,1,到,hsk26-v00029,exact,exact,legacy_unreviewed,
hsk3_sent_en_zh_009,2,双,hsk26-v00845,exact,exact,legacy_unreviewed,
hsk3_sent_en_zh_009,3,子,hsk26-v00992,exact,bound_surface,legacy_unreviewed,
hsk3_sent_en_zh_009,4,把,hsk26-v00506,exact,exact,legacy_unreviewed,
hsk3_sent_en_zh_009,5,放,hsk26-v00624,exact,exact,legacy_unreviewed,
hsk3_sent_en_zh_009,6,请,hsk26-v00165,exact,exact,legacy_unreviewed,
hsk3_sent_en_zh_009,7,这,hsk26-v00279,exact,exact,legacy_unreviewed,
hsk3_sent_en_zh_009,8,里,hsk26-v00110,exact,exact,legacy_unreviewed,
hsk3_sent_en_zh_009,9,鞋,hsk26-v00901,exact,exact,legacy_unreviewed,
hsk3_sent_en_zh_009,10,箱子,hsk26-v00893,exact,exact,legacy_unreviewed,
hsk3_sent_zh_qa_009,1,了,hsk26-v00108,exact,exact,legacy_unreviewed,
hsk3_sent_zh_qa_009,2,你,hsk26-v00146,exact,exact,legacy_unreviewed,
hsk3_sent_zh_qa_009,3,吗,hsk26-v00115,exact,exact,legacy_unreviewed,
hsk3_sent_zh_qa_009,4,子,hsk26-v00992,exact,bound_surface,legacy_unreviewed,
hsk3_sent_zh_qa_009,5,我,hsk26-v00221,exact,exact,legacy_unreviewed,
hsk3_sent_zh_qa_009,6,把,hsk26-v00506,exact,exact,legacy_unreviewed,
hsk3_sent_zh_qa_009,7,放,hsk26-v00624,exact,exact,legacy_unreviewed,
hsk3_sent_zh_qa_009,8,进,hsk26-v00370,exact,exact,legacy_unreviewed,
hsk3_sent_zh_qa_009,9,没有,hsk26-v00122,exact,exact,legacy_unreviewed,
hsk3_sent_zh_qa_009,10,照片,hsk26-v00972,exact,exact,legacy_unreviewed,
hsk3_sent_zh_qa_009,11,箱子,hsk26-v00893,exact,exact,legacy_unreviewed,
hsk3_sent_zh_qa_009,12,进去,hsk26-v00373,exact,exact,legacy_unreviewed,
hsk1_sent_zh_en_010,1,不,hsk26-v00013,exact,exact,legacy_unreviewed,
hsk1_sent_zh_en_010,2,喝,hsk26-v00077,exact,exact,legacy_unreviewed,
hsk1_sent_zh_en_010,3,想,hsk26-v00233,exact,exact,legacy_unreviewed,
hsk1_sent_zh_en_010,4,我,hsk26-v00221,exact,exact,legacy_unreviewed,
hsk1_sent_zh_en_010,5,牛奶,hsk26-v00151,exact,exact,legacy_unreviewed,
hsk1_sent_en_zh_010,1,不,hsk26-v00013,exact,exact,legacy_unreviewed,
hsk1_sent_en_zh_010,2,吃,hsk26-v00021,exact,exact,legacy_unreviewed,
hsk1_sent_en_zh_010,3,菜,hsk26-v00016,exact,exact,legacy_unreviewed,
hsk1_sent_en_zh_010,4,哥哥,hsk26-v00059,exact,exact,legacy_unreviewed,
hsk1_sent_en_zh_010,5,喜欢,hsk26-v00225,exact,exact,legacy_unreviewed,
hsk1_sent_zh_qa_010,1,不,hsk26-v00013,exact,exact,legacy_unreviewed,
hsk1_sent_zh_qa_010,2,你,hsk26-v00146,exact,exact,legacy_unreviewed,
hsk1_sent_zh_qa_010,3,吗,hsk26-v00115,exact,exact,legacy_unreviewed,
hsk1_sent_zh_qa_010,4,很,hsk26-v00079,exact,exact,legacy_unreviewed,
hsk1_sent_zh_qa_010,5,忙,hsk26-v00118,exact,exact,legacy_unreviewed,
hsk1_sent_zh_qa_010,6,我,hsk26-v00221,exact,exact,legacy_unreviewed,
hsk1_sent_zh_qa_010,7,现在,hsk26-v00232,exact,exact,legacy_unreviewed,
hsk2_sent_zh_en_010,1,她,hsk26-v00202,exact,exact,legacy_unreviewed,
hsk2_sent_zh_en_010,2,很,hsk26-v00079,exact,exact,legacy_unreviewed,
hsk2_sent_zh_en_010,3,得,hsk26-v00332,exact,exact,legacy_unreviewed,
hsk2_sent_zh_en_010,4,快,hsk26-v00384,exact,exact,legacy_unreviewed,
hsk2_sent_zh_en_010,5,跑,hsk26-v00414,exact,exact,legacy_unreviewed,
hsk2_sent_zh_en_010,6,跑步,hsk26-v00415,exact,exact,legacy_unreviewed,
hsk2_sent_en_zh_010,1,从,hsk26-v00324,exact,exact,legacy_unreviewed,
hsk2_sent_en_zh_010,2,到,hsk26-v00029,exact,exact,legacy_unreviewed,
hsk2_sent_en_zh_010,3,我,hsk26-v00221,exact,exact,legacy_unreviewed,
hsk2_sent_en_zh_010,4,走,hsk26-v00495,exact,exact,legacy_unreviewed,
hsk2_sent_en_zh_010,5,学校,hsk26-v00250,exact,exact,legacy_unreviewed,
hsk2_sent_en_zh_010,6,车站,hsk26-v00315,exact,exact,legacy_unreviewed,
hsk2_sent_zh_qa_010,1,了,hsk26-v00108,exact,exact,legacy_unreviewed,
hsk2_sent_zh_qa_010,2,你,hsk26-v00146,exact,exact,legacy_unreviewed,
hsk2_sent_zh_qa_010,3,吗,hsk26-v00115,exact,exact,legacy_unreviewed,
hsk2_sent_zh_qa_010,4,我,hsk26-v00221,exact,exact,legacy_unreviewed,
hsk2_sent_zh_qa_010,5,跑,hsk26-v00414,exact,exact,legacy_unreviewed,
hsk2_sent_zh_qa_010,6,昨天,hsk26-v00297,exact,exact,legacy_unreviewed,
hsk2_sent_zh_qa_010,7,没有,hsk26-v00122,exact,exact,legacy_unreviewed,
hsk2_sent_zh_qa_010,8,跑步,hsk26-v00415,exact,exact,legacy_unreviewed,
hsk3_sent_zh_en_010,1,找,hsk26-v00278,exact,exact,legacy_unreviewed,
hsk3_sent_zh_en_010,2,请,hsk26-v00165,exact,exact,legacy_unreviewed,
hsk3_sent_zh_en_010,3,地图,hsk26-v00592,exact,exact,legacy_unreviewed,
hsk3_sent_zh_en_010,4,地点,hsk26-v00590,exact,exact,legacy_unreviewed,
hsk3_sent_zh_en_010,5,根据,hsk26-v00645,exact,exact,legacy_unreviewed,
hsk3_sent_zh_en_010,6,这个,hsk26-v00281,exact,exact,legacy_unreviewed,
hsk3_sent_en_zh_010,1,不,hsk26-v00013,exact,exact,legacy_unreviewed,
hsk3_sent_en_zh_010,2,子,hsk26-v00992,exact,bound_surface,legacy_unreviewed,
hsk3_sent_en_zh_010,3,我,hsk26-v00221,exact,exact,legacy_unreviewed,
hsk3_sent_en_zh_010,4,合适,hsk26-v00668,exact,exact,legacy_unreviewed,
hsk3_sent_en_zh_010,5,房子,hsk26-v00623,exact,exact,legacy_unreviewed,
hsk3_sent_en_zh_010,6,觉得,hsk26-v00096,exact,exact,legacy_unreviewed,
hsk3_sent_en_zh_010,7,这个,hsk26-v00281,exact,exact,legacy_unreviewed,
hsk3_sent_zh_qa_010,1,不,hsk26-v00013,exact,exact,legacy_unreviewed,
hsk3_sent_zh_qa_010,2,你,hsk26-v00146,exact,exact,legacy_unreviewed,
hsk3_sent_zh_qa_010,3,吗,hsk26-v00115,exact,exact,legacy_unreviewed,
hsk3_sent_zh_qa_010,4,我,hsk26-v00221,exact,exact,legacy_unreviewed,
hsk3_sent_zh_qa_010,5,办法,hsk26-v00511,exact,exact,legacy_unreviewed,
hsk3_sent_zh_qa_010,6,简单,hsk26-v00699,exact,exact,legacy_unreviewed,
hsk3_sent_zh_qa_010,7,觉得,hsk26-v00096,exact,exact,legacy_unreviewed,
hsk3_sent_zh_qa_010,8,这个,hsk26-v00281,exact,exact,legacy_unreviewed,
hsk1_sent_zh_en_011,1,做饭,hsk26-v00300,exact,exact,legacy_unreviewed,
hsk1_sent_zh_en_011,2,妈妈,hsk26-v00114,exact,exact,legacy_unreviewed,
hsk1_sent_zh_en_011,3,正在,hsk26-v00286,exact,exact,legacy_unreviewed,
hsk1_sent_en_zh_011,1,号,hsk26-v00076,exact,exact,legacy_unreviewed,
hsk1_sent_en_zh_011,2,她,hsk26-v00202,exact,exact,legacy_unreviewed,
hsk1_sent_en_zh_011,3,是,hsk26-v00188,exact,exact,legacy_unreviewed,
hsk1_sent_en_zh_011,4,的,hsk26-v00030,exact,exact,legacy_unreviewed,
hsk1_sent_en_zh_011,5,多少,hsk26-v00047,exact,exact,legacy_unreviewed,
hsk1_sent_en_zh_011,6,电话,hsk26-v00035,exact,exact,legacy_unreviewed,
hsk1_sent_zh_qa_011,1,不,hsk26-v00013,exact,exact,legacy_unreviewed,
hsk1_sent_zh_qa_011,2,你,hsk26-v00146,exact,exact,legacy_unreviewed,
hsk1_sent_zh_qa_011,3,去,hsk26-v00167,exact,exact,legacy_unreviewed,
hsk1_sent_zh_qa_011,4,吗,hsk26-v00115,exact,exact,legacy_unreviewed,
hsk1_sent_zh_qa_011,5,想,hsk26-v00233,exact,exact,legacy_unreviewed,
hsk1_sent_zh_qa_011,6,我,hsk26-v00221,exact,exact,legacy_unreviewed,
hsk1_sent_zh_qa_011,7,中国,hsk26-v00289,exact,exact,legacy_unreviewed,
hsk2_sent_zh_en_011,1,们,hsk26-v00124,exact,bound_surface,legacy_unreviewed,
hsk2_sent_zh_en_011,2,去,hsk26-v00167,exact,exact,legacy_unreviewed,
hsk2_sent_zh_en_011,3,坐,hsk26-v00298,exact,exact,legacy_unreviewed,
hsk2_sent_zh_en_011,4,我们,hsk26-v00222,exact,exact,legacy_unreviewed,
hsk2_sent_zh_en_011,5,车站,hsk26-v00315,exact,exact,legacy_unreviewed,
hsk2_sent_zh_en_011,6,公交车,hsk26-v00346,exact,exact,legacy_unreviewed,
hsk2_sent_en_zh_011,1,在,hsk26-v00271,exact,exact,legacy_unreviewed,
hsk2_sent_en_zh_011,2,她,hsk26-v00202,exact,exact,legacy_unreviewed,
hsk2_sent_en_zh_011,3,里,hsk26-v00110,exact,exact,legacy_unreviewed,
hsk2_sent_en_zh_011,4,可能,hsk26-v00382,exact,exact,legacy_unreviewed,
hsk2_sent_en_zh_011,5,酒店,hsk26-v00375,exact,exact,legacy_unreviewed,
hsk2_sent_zh_qa_011,1,不,hsk26-v00013,exact,exact,legacy_unreviewed,
hsk2_sent_zh_qa_011,2,件,hsk26-v00089,exact,exact,legacy_unreviewed,
hsk2_sent_zh_qa_011,3,你,hsk26-v00146,exact,exact,legacy_unreviewed,
hsk2_sent_zh_qa_011,4,吗,hsk26-v00115,exact,exact,legacy_unreviewed,
hsk2_sent_zh_qa_011,5,好,hsk26-v00071,exact,exact,legacy_unreviewed,
hsk2_sent_zh_qa_011,6,我,hsk26-v00221,exact,exact,legacy_unreviewed,
