runtime_order,deck_order,card_id,sentence_id,direction,deck_id,deck_name,response_style,tags
136,46,hsk1_sent_zh_en_016,hsk1_sent_zh_en_016,zh_to_en,sentence_hsk1,HSK 1 sentence cards — 2026 syllabus aligned,direction_default,hsk1|hsk2026|sentence|zh_to_en
137,47,hsk1_sent_en_zh_016,hsk1_sent_en_zh_016,en_to_zh,sentence_hsk1,HSK 1 sentence cards — 2026 syllabus aligned,direction_default,hsk1|hsk2026|sentence|en_to_zh
138,48,hsk1_sent_zh_qa_016,hsk1_sent_zh_qa_016,zh_qa,sentence_hsk1,HSK 1 sentence cards — 2026 syllabus aligned,labeled_ab_lines,hsk1|hsk2026|sentence|zh_qa
139,46,hsk2_sent_zh_en_016,hsk2_sent_zh_en_016,zh_to_en,sentence_hsk2,HSK 2 sentence cards — 2026 syllabus aligned,direction_default,hsk2|hsk2026|sentence|zh_to_en
140,47,hsk2_sent_en_zh_016,hsk2_sent_en_zh_016,en_to_zh,sentence_hsk2,HSK 2 sentence cards — 2026 syllabus aligned,direction_default,hsk2|hsk2026|sentence|en_to_zh
141,48,hsk2_sent_zh_qa_016,hsk2_sent_zh_qa_016,zh_qa,sentence_hsk2,HSK 2 sentence cards — 2026 syllabus aligned,labeled_ab_lines,hsk2|hsk2026|sentence|zh_qa
142,46,hsk3_sent_zh_en_016,hsk3_sent_zh_en_016,zh_to_en,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,direction_default,hsk3|hsk2026|sentence|zh_to_en
143,47,hsk3_sent_en_zh_016,hsk3_sent_en_zh_016,en_to_zh,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,direction_default,hsk3|hsk2026|sentence|en_to_zh
144,48,hsk3_sent_zh_qa_016,hsk3_sent_zh_qa_016,zh_qa,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,labeled_ab_lines,hsk3|hsk2026|sentence|zh_qa
145,49,hsk1_sent_zh_en_017,hsk1_sent_zh_en_017,zh_to_en,sentence_hsk1,HSK 1 sentence cards — 2026 syllabus aligned,direction_default,hsk1|hsk2026|sentence|zh_to_en
146,50,hsk1_sent_en_zh_017,hsk1_sent_en_zh_017,en_to_zh,sentence_hsk1,HSK 1 sentence cards — 2026 syllabus aligned,direction_default,hsk1|hsk2026|sentence|en_to_zh
147,51,hsk1_sent_zh_qa_017,hsk1_sent_zh_qa_017,zh_qa,sentence_hsk1,HSK 1 sentence cards — 2026 syllabus aligned,labeled_ab_lines,hsk1|hsk2026|sentence|zh_qa
148,49,hsk2_sent_zh_en_017,hsk2_sent_zh_en_017,zh_to_en,sentence_hsk2,HSK 2 sentence cards — 2026 syllabus aligned,direction_default,hsk2|hsk2026|sentence|zh_to_en
149,50,hsk2_sent_en_zh_017,hsk2_sent_en_zh_017,en_to_zh,sentence_hsk2,HSK 2 sentence cards — 2026 syllabus aligned,direction_default,hsk2|hsk2026|sentence|en_to_zh
150,51,hsk2_sent_zh_qa_017,hsk2_sent_zh_qa_017,zh_qa,sentence_hsk2,HSK 2 sentence cards — 2026 syllabus aligned,labeled_ab_lines,hsk2|hsk2026|sentence|zh_qa
151,49,hsk3_sent_zh_en_017,hsk3_sent_zh_en_017,zh_to_en,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,direction_default,hsk3|hsk2026|sentence|zh_to_en
152,50,hsk3_sent_en_zh_017,hsk3_sent_en_zh_017,en_to_zh,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,direction_default,hsk3|hsk2026|sentence|en_to_zh
153,51,hsk3_sent_zh_qa_017,hsk3_sent_zh_qa_017,zh_qa,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,labeled_ab_lines,hsk3|hsk2026|sentence|zh_qa
154,52,hsk1_sent_zh_en_018,hsk1_sent_zh_en_018,zh_to_en,sentence_hsk1,HSK 1 sentence cards — 2026 syllabus aligned,direction_default,hsk1|hsk2026|sentence|zh_to_en
155,53,hsk1_sent_en_zh_018,hsk1_sent_en_zh_018,en_to_zh,sentence_hsk1,HSK 1 sentence cards — 2026 syllabus aligned,direction_default,hsk1|hsk2026|sentence|en_to_zh
156,54,hsk1_sent_zh_qa_018,hsk1_sent_zh_qa_018,zh_qa,sentence_hsk1,HSK 1 sentence cards — 2026 syllabus aligned,labeled_ab_lines,hsk1|hsk2026|sentence|zh_qa
157,52,hsk2_sent_zh_en_018,hsk2_sent_zh_en_018,zh_to_en,sentence_hsk2,HSK 2 sentence cards — 2026 syllabus aligned,direction_default,hsk2|hsk2026|sentence|zh_to_en
158,53,hsk2_sent_en_zh_018,hsk2_sent_en_zh_018,en_to_zh,sentence_hsk2,HSK 2 sentence cards — 2026 syllabus aligned,direction_default,hsk2|hsk2026|sentence|en_to_zh
159,54,hsk2_sent_zh_qa_018,hsk2_sent_zh_qa_018,zh_qa,sentence_hsk2,HSK 2 sentence cards — 2026 syllabus aligned,labeled_ab_lines,hsk2|hsk2026|sentence|zh_qa
160,52,hsk3_sent_zh_en_018,hsk3_sent_zh_en_018,zh_to_en,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,direction_default,hsk3|hsk2026|sentence|zh_to_en
161,53,hsk3_sent_en_zh_018,hsk3_sent_en_zh_018,en_to_zh,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,direction_default,hsk3|hsk2026|sentence|en_to_zh
162,54,hsk3_sent_zh_qa_018,hsk3_sent_zh_qa_018,zh_qa,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,labeled_ab_lines,hsk3|hsk2026|sentence|zh_qa
163,55,hsk1_sent_zh_en_019,hsk1_sent_zh_en_019,zh_to_en,sentence_hsk1,HSK 1 sentence cards — 2026 syllabus aligned,direction_default,hsk1|hsk2026|sentence|zh_to_en
164,56,hsk1_sent_en_zh_019,hsk1_sent_en_zh_019,en_to_zh,sentence_hsk1,HSK 1 sentence cards — 2026 syllabus aligned,direction_default,hsk1|hsk2026|sentence|en_to_zh
165,57,hsk1_sent_zh_qa_019,hsk1_sent_zh_qa_019,zh_qa,sentence_hsk1,HSK 1 sentence cards — 2026 syllabus aligned,labeled_ab_lines,hsk1|hsk2026|sentence|zh_qa
166,55,hsk2_sent_zh_en_019,hsk2_sent_zh_en_019,zh_to_en,sentence_hsk2,HSK 2 sentence cards — 2026 syllabus aligned,direction_default,hsk2|hsk2026|sentence|zh_to_en
167,56,hsk2_sent_en_zh_019,hsk2_sent_en_zh_019,en_to_zh,sentence_hsk2,HSK 2 sentence cards — 2026 syllabus aligned,direction_default,hsk2|hsk2026|sentence|en_to_zh
168,57,hsk2_sent_zh_qa_019,hsk2_sent_zh_qa_019,zh_qa,sentence_hsk2,HSK 2 sentence cards — 2026 syllabus aligned,labeled_ab_lines,hsk2|hsk2026|sentence|zh_qa
169,55,hsk3_sent_zh_en_019,hsk3_sent_zh_en_019,zh_to_en,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,direction_default,hsk3|hsk2026|sentence|zh_to_en
170,56,hsk3_sent_en_zh_019,hsk3_sent_en_zh_019,en_to_zh,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,direction_default,hsk3|hsk2026|sentence|en_to_zh
171,57,hsk3_sent_zh_qa_019,hsk3_sent_zh_qa_019,zh_qa,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,labeled_ab_lines,hsk3|hsk2026|sentence|zh_qa
172,58,hsk1_sent_zh_en_020,hsk1_sent_zh_en_020,zh_to_en,sentence_hsk1,HSK 1 sentence cards — 2026 syllabus aligned,direction_default,hsk1|hsk2026|sentence|zh_to_en
173,59,hsk1_sent_en_zh_020,hsk1_sent_en_zh_020,en_to_zh,sentence_hsk1,HSK 1 sentence cards — 2026 syllabus aligned,direction_default,hsk1|hsk2026|sentence|en_to_zh
174,60,hsk1_sent_zh_qa_020,hsk1_sent_zh_qa_020,zh_qa,sentence_hsk1,HSK 1 sentence cards — 2026 syllabus aligned,labeled_ab_lines,hsk1|hsk2026|sentence|zh_qa
175,58,hsk2_sent_zh_en_020,hsk2_sent_zh_en_020,zh_to_en,sentence_hsk2,HSK 2 sentence cards — 2026 syllabus aligned,direction_default,hsk2|hsk2026|sentence|zh_to_en
176,59,hsk2_sent_en_zh_020,hsk2_sent_en_zh_020,en_to_zh,sentence_hsk2,HSK 2 sentence cards — 2026 syllabus aligned,direction_default,hsk2|hsk2026|sentence|en_to_zh
177,60,hsk2_sent_zh_qa_020,hsk2_sent_zh_qa_020,zh_qa,sentence_hsk2,HSK 2 sentence cards — 2026 syllabus aligned,labeled_ab_lines,hsk2|hsk2026|sentence|zh_qa
178,58,hsk3_sent_zh_en_020,hsk3_sent_zh_en_020,zh_to_en,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,direction_default,hsk3|hsk2026|sentence|zh_to_en
179,59,hsk3_sent_en_zh_020,hsk3_sent_en_zh_020,en_to_zh,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,direction_default,hsk3|hsk2026|sentence|en_to_zh
180,60,hsk3_sent_zh_qa_020,hsk3_sent_zh_qa_020,zh_qa,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,labeled_ab_lines,hsk3|hsk2026|sentence|zh_qa
181,61,hsk1_sent_zh_en_021,hsk1_sent_zh_en_021,zh_to_en,sentence_hsk1,HSK 1 sentence cards — 2026 syllabus aligned,direction_default,hsk1|hsk2026|sentence|zh_to_en
182,62,hsk1_sent_en_zh_021,hsk1_sent_en_zh_021,en_to_zh,sentence_hsk1,HSK 1 sentence cards — 2026 syllabus aligned,direction_default,hsk1|hsk2026|sentence|en_to_zh
183,63,hsk1_sent_zh_qa_021,hsk1_sent_zh_qa_021,zh_qa,sentence_hsk1,HSK 1 sentence cards — 2026 syllabus aligned,labeled_ab_lines,hsk1|hsk2026|sentence|zh_qa
184,61,hsk2_sent_zh_en_021,hsk2_sent_zh_en_021,zh_to_en,sentence_hsk2,HSK 2 sentence cards — 2026 syllabus aligned,direction_default,hsk2|hsk2026|sentence|zh_to_en
185,62,hsk2_sent_en_zh_021,hsk2_sent_en_zh_021,en_to_zh,sentence_hsk2,HSK 2 sentence cards — 2026 syllabus aligned,direction_default,hsk2|hsk2026|sentence|en_to_zh
186,63,hsk2_sent_zh_qa_021,hsk2_sent_zh_qa_021,zh_qa,sentence_hsk2,HSK 2 sentence cards — 2026 syllabus aligned,labeled_ab_lines,hsk2|hsk2026|sentence|zh_qa
187,61,hsk3_sent_zh_en_021,hsk3_sent_zh_en_021,zh_to_en,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,direction_default,hsk3|hsk2026|sentence|zh_to_en
188,62,hsk3_sent_en_zh_021,hsk3_sent_en_zh_021,en_to_zh,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,direction_default,hsk3|hsk2026|sentence|en_to_zh
189,63,hsk3_sent_zh_qa_021,hsk3_sent_zh_qa_021,zh_qa,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,labeled_ab_lines,hsk3|hsk2026|sentence|zh_qa
190,64,hsk1_sent_zh_en_022,hsk1_sent_zh_en_022,zh_to_en,sentence_hsk1,HSK 1 sentence cards — 2026 syllabus aligned,direction_default,hsk1|hsk2026|sentence|zh_to_en
191,65,hsk1_sent_en_zh_022,hsk1_sent_en_zh_022,en_to_zh,sentence_hsk1,HSK 1 sentence cards — 2026 syllabus aligned,direction_default,hsk1|hsk2026|sentence|en_to_zh
192,66,hsk1_sent_zh_qa_022,hsk1_sent_zh_qa_022,zh_qa,sentence_hsk1,HSK 1 sentence cards — 2026 syllabus aligned,labeled_ab_lines,hsk1|hsk2026|sentence|zh_qa
193,64,hsk2_sent_zh_en_022,hsk2_sent_zh_en_022,zh_to_en,sentence_hsk2,HSK 2 sentence cards — 2026 syllabus aligned,direction_default,hsk2|hsk2026|sentence|zh_to_en
194,65,hsk2_sent_en_zh_022,hsk2_sent_en_zh_022,en_to_zh,sentence_hsk2,HSK 2 sentence cards — 2026 syllabus aligned,direction_default,hsk2|hsk2026|sentence|en_to_zh
195,66,hsk2_sent_zh_qa_022,hsk2_sent_zh_qa_022,zh_qa,sentence_hsk2,HSK 2 sentence cards — 2026 syllabus aligned,labeled_ab_lines,hsk2|hsk2026|sentence|zh_qa
196,64,hsk3_sent_zh_en_022,hsk3_sent_zh_en_022,zh_to_en,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,direction_default,hsk3|hsk2026|sentence|zh_to_en
197,65,hsk3_sent_en_zh_022,hsk3_sent_en_zh_022,en_to_zh,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,direction_default,hsk3|hsk2026|sentence|en_to_zh
198,66,hsk3_sent_zh_qa_022,hsk3_sent_zh_qa_022,zh_qa,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,labeled_ab_lines,hsk3|hsk2026|sentence|zh_qa
199,67,hsk1_sent_zh_en_023,hsk1_sent_zh_en_023,zh_to_en,sentence_hsk1,HSK 1 sentence cards — 2026 syllabus aligned,direction_default,hsk1|hsk2026|sentence|zh_to_en
200,68,hsk1_sent_en_zh_023,hsk1_sent_en_zh_023,en_to_zh,sentence_hsk1,HSK 1 sentence cards — 2026 syllabus aligned,direction_default,hsk1|hsk2026|sentence|en_to_zh
201,69,hsk1_sent_zh_qa_023,hsk1_sent_zh_qa_023,zh_qa,sentence_hsk1,HSK 1 sentence cards — 2026 syllabus aligned,labeled_ab_lines,hsk1|hsk2026|sentence|zh_qa
202,67,hsk2_sent_zh_en_023,hsk2_sent_zh_en_023,zh_to_en,sentence_hsk2,HSK 2 sentence cards — 2026 syllabus aligned,direction_default,hsk2|hsk2026|sentence|zh_to_en
203,68,hsk2_sent_en_zh_023,hsk2_sent_en_zh_023,en_to_zh,sentence_hsk2,HSK 2 sentence cards — 2026 syllabus aligned,direction_default,hsk2|hsk2026|sentence|en_to_zh
204,69,hsk2_sent_zh_qa_023,hsk2_sent_zh_qa_023,zh_qa,sentence_hsk2,HSK 2 sentence cards — 2026 syllabus aligned,labeled_ab_lines,hsk2|hsk2026|sentence|zh_qa
205,67,hsk3_sent_zh_en_023,hsk3_sent_zh_en_023,zh_to_en,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,direction_default,hsk3|hsk2026|sentence|zh_to_en
206,68,hsk3_sent_en_zh_023,hsk3_sent_en_zh_023,en_to_zh,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,direction_default,hsk3|hsk2026|sentence|en_to_zh
207,69,hsk3_sent_zh_qa_023,hsk3_sent_zh_qa_023,zh_qa,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,labeled_ab_lines,hsk3|hsk2026|sentence|zh_qa
208,70,hsk1_sent_zh_en_024,hsk1_sent_zh_en_024,zh_to_en,sentence_hsk1,HSK 1 sentence cards — 2026 syllabus aligned,direction_default,hsk1|hsk2026|sentence|zh_to_en
209,71,hsk1_sent_en_zh_024,hsk1_sent_en_zh_024,en_to_zh,sentence_hsk1,HSK 1 sentence cards — 2026 syllabus aligned,direction_default,hsk1|hsk2026|sentence|en_to_zh
210,72,hsk1_sent_zh_qa_024,hsk1_sent_zh_qa_024,zh_qa,sentence_hsk1,HSK 1 sentence cards — 2026 syllabus aligned,labeled_ab_lines,hsk1|hsk2026|sentence|zh_qa
211,70,hsk2_sent_zh_en_024,hsk2_sent_zh_en_024,zh_to_en,sentence_hsk2,HSK 2 sentence cards — 2026 syllabus aligned,direction_default,hsk2|hsk2026|sentence|zh_to_en
212,71,hsk2_sent_en_zh_024,hsk2_sent_en_zh_024,en_to_zh,sentence_hsk2,HSK 2 sentence cards — 2026 syllabus aligned,direction_default,hsk2|hsk2026|sentence|en_to_zh
213,72,hsk2_sent_zh_qa_024,hsk2_sent_zh_qa_024,zh_qa,sentence_hsk2,HSK 2 sentence cards — 2026 syllabus aligned,labeled_ab_lines,hsk2|hsk2026|sentence|zh_qa
214,70,hsk3_sent_zh_en_024,hsk3_sent_zh_en_024,zh_to_en,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,direction_default,hsk3|hsk2026|sentence|zh_to_en
215,71,hsk3_sent_en_zh_024,hsk3_sent_en_zh_024,en_to_zh,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,direction_default,hsk3|hsk2026|sentence|en_to_zh
216,72,hsk3_sent_zh_qa_024,hsk3_sent_zh_qa_024,zh_qa,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,labeled_ab_lines,hsk3|hsk2026|sentence|zh_qa
217,73,hsk1_sent_zh_en_025,hsk1_sent_zh_en_025,zh_to_en,sentence_hsk1,HSK 1 sentence cards — 2026 syllabus aligned,direction_default,hsk1|hsk2026|sentence|zh_to_en
218,74,hsk1_sent_en_zh_025,hsk1_sent_en_zh_025,en_to_zh,sentence_hsk1,HSK 1 sentence cards — 2026 syllabus aligned,direction_default,hsk1|hsk2026|sentence|en_to_zh
219,75,hsk1_sent_zh_qa_025,hsk1_sent_zh_qa_025,zh_qa,sentence_hsk1,HSK 1 sentence cards — 2026 syllabus aligned,labeled_ab_lines,hsk1|hsk2026|sentence|zh_qa
220,73,hsk2_sent_zh_en_025,hsk2_sent_zh_en_025,zh_to_en,sentence_hsk2,HSK 2 sentence cards — 2026 syllabus aligned,direction_default,hsk2|hsk2026|sentence|zh_to_en
221,74,hsk2_sent_en_zh_025,hsk2_sent_en_zh_025,en_to_zh,sentence_hsk2,HSK 2 sentence cards — 2026 syllabus aligned,direction_default,hsk2|hsk2026|sentence|en_to_zh
222,75,hsk2_sent_zh_qa_025,hsk2_sent_zh_qa_025,zh_qa,sentence_hsk2,HSK 2 sentence cards — 2026 syllabus aligned,labeled_ab_lines,hsk2|hsk2026|sentence|zh_qa
223,73,hsk3_sent_zh_en_025,hsk3_sent_zh_en_025,zh_to_en,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,direction_default,hsk3|hsk2026|sentence|zh_to_en
224,74,hsk3_sent_en_zh_025,hsk3_sent_en_zh_025,en_to_zh,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,direction_default,hsk3|hsk2026|sentence|en_to_zh
225,75,hsk3_sent_zh_qa_025,hsk3_sent_zh_qa_025,zh_qa,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,labeled_ab_lines,hsk3|hsk2026|sentence|zh_qa
226,76,hsk1_sent_zh_en_026,hsk1_sent_zh_en_026,zh_to_en,sentence_hsk1,HSK 1 sentence cards — 2026 syllabus aligned,direction_default,hsk1|hsk2026|sentence|zh_to_en
227,77,hsk1_sent_en_zh_026,hsk1_sent_en_zh_026,en_to_zh,sentence_hsk1,HSK 1 sentence cards — 2026 syllabus aligned,direction_default,hsk1|hsk2026|sentence|en_to_zh
228,78,hsk1_sent_zh_qa_026,hsk1_sent_zh_qa_026,zh_qa,sentence_hsk1,HSK 1 sentence cards — 2026 syllabus aligned,labeled_ab_lines,hsk1|hsk2026|sentence|zh_qa
229,76,hsk2_sent_zh_en_026,hsk2_sent_zh_en_026,zh_to_en,sentence_hsk2,HSK 2 sentence cards — 2026 syllabus aligned,direction_default,hsk2|hsk2026|sentence|zh_to_en
230,77,hsk2_sent_en_zh_026,hsk2_sent_en_zh_026,en_to_zh,sentence_hsk2,HSK 2 sentence cards — 2026 syllabus aligned,direction_default,hsk2|hsk2026|sentence|en_to_zh
231,78,hsk2_sent_zh_qa_026,hsk2_sent_zh_qa_026,zh_qa,sentence_hsk2,HSK 2 sentence cards — 2026 syllabus aligned,labeled_ab_lines,hsk2|hsk2026|sentence|zh_qa
232,76,hsk3_sent_zh_en_026,hsk3_sent_zh_en_026,zh_to_en,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,direction_default,hsk3|hsk2026|sentence|zh_to_en
233,77,hsk3_sent_en_zh_026,hsk3_sent_en_zh_026,en_to_zh,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,direction_default,hsk3|hsk2026|sentence|en_to_zh
234,78,hsk3_sent_zh_qa_026,hsk3_sent_zh_qa_026,zh_qa,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,labeled_ab_lines,hsk3|hsk2026|sentence|zh_qa
235,79,hsk1_sent_zh_en_027,hsk1_sent_zh_en_027,zh_to_en,sentence_hsk1,HSK 1 sentence cards — 2026 syllabus aligned,direction_default,hsk1|hsk2026|sentence|zh_to_en
236,80,hsk1_sent_en_zh_027,hsk1_sent_en_zh_027,en_to_zh,sentence_hsk1,HSK 1 sentence cards — 2026 syllabus aligned,direction_default,hsk1|hsk2026|sentence|en_to_zh
237,81,hsk1_sent_zh_qa_027,hsk1_sent_zh_qa_027,zh_qa,sentence_hsk1,HSK 1 sentence cards — 2026 syllabus aligned,labeled_ab_lines,hsk1|hsk2026|sentence|zh_qa
238,79,hsk2_sent_zh_en_027,hsk2_sent_zh_en_027,zh_to_en,sentence_hsk2,HSK 2 sentence cards — 2026 syllabus aligned,direction_default,hsk2|hsk2026|sentence|zh_to_en
239,80,hsk2_sent_en_zh_027,hsk2_sent_en_zh_027,en_to_zh,sentence_hsk2,HSK 2 sentence cards — 2026 syllabus aligned,direction_default,hsk2|hsk2026|sentence|en_to_zh
240,81,hsk2_sent_zh_qa_027,hsk2_sent_zh_qa_027,zh_qa,sentence_hsk2,HSK 2 sentence cards — 2026 syllabus aligned,labeled_ab_lines,hsk2|hsk2026|sentence|zh_qa
241,79,hsk3_sent_zh_en_027,hsk3_sent_zh_en_027,zh_to_en,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,direction_default,hsk3|hsk2026|sentence|zh_to_en
242,80,hsk3_sent_en_zh_027,hsk3_sent_en_zh_027,en_to_zh,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,direction_default,hsk3|hsk2026|sentence|en_to_zh
243,81,hsk3_sent_zh_qa_027,hsk3_sent_zh_qa_027,zh_qa,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,labeled_ab_lines,hsk3|hsk2026|sentence|zh_qa
244,82,hsk1_sent_zh_en_028,hsk1_sent_zh_en_028,zh_to_en,sentence_hsk1,HSK 1 sentence cards — 2026 syllabus aligned,direction_default,hsk1|hsk2026|sentence|zh_to_en
245,83,hsk1_sent_en_zh_028,hsk1_sent_en_zh_028,en_to_zh,sentence_hsk1,HSK 1 sentence cards — 2026 syllabus aligned,direction_default,hsk1|hsk2026|sentence|en_to_zh
246,84,hsk1_sent_zh_qa_028,hsk1_sent_zh_qa_028,zh_qa,sentence_hsk1,HSK 1 sentence cards — 2026 syllabus aligned,labeled_ab_lines,hsk1|hsk2026|sentence|zh_qa
247,82,hsk2_sent_zh_en_028,hsk2_sent_zh_en_028,zh_to_en,sentence_hsk2,HSK 2 sentence cards — 2026 syllabus aligned,direction_default,hsk2|hsk2026|sentence|zh_to_en
248,83,hsk2_sent_en_zh_028,hsk2_sent_en_zh_028,en_to_zh,sentence_hsk2,HSK 2 sentence cards — 2026 syllabus aligned,direction_default,hsk2|hsk2026|sentence|en_to_zh
249,84,hsk2_sent_zh_qa_028,hsk2_sent_zh_qa_028,zh_qa,sentence_hsk2,HSK 2 sentence cards — 2026 syllabus aligned,labeled_ab_lines,hsk2|hsk2026|sentence|zh_qa
250,82,hsk3_sent_zh_en_028,hsk3_sent_zh_en_028,zh_to_en,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,direction_default,hsk3|hsk2026|sentence|zh_to_en
251,83,hsk3_sent_en_zh_028,hsk3_sent_en_zh_028,en_to_zh,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,direction_default,hsk3|hsk2026|sentence|en_to_zh
252,84,hsk3_sent_zh_qa_028,hsk3_sent_zh_qa_028,zh_qa,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,labeled_ab_lines,hsk3|hsk2026|sentence|zh_qa
253,85,hsk1_sent_zh_en_029,hsk1_sent_zh_en_029,zh_to_en,sentence_hsk1,HSK 1 sentence cards — 2026 syllabus aligned,direction_default,hsk1|hsk2026|sentence|zh_to_en
254,86,hsk1_sent_en_zh_029,hsk1_sent_en_zh_029,en_to_zh,sentence_hsk1,HSK 1 sentence cards — 2026 syllabus aligned,direction_default,hsk1|hsk2026|sentence|en_to_zh
255,87,hsk1_sent_zh_qa_029,hsk1_sent_zh_qa_029,zh_qa,sentence_hsk1,HSK 1 sentence cards — 2026 syllabus aligned,labeled_ab_lines,hsk1|hsk2026|sentence|zh_qa
256,85,hsk2_sent_zh_en_029,hsk2_sent_zh_en_029,zh_to_en,sentence_hsk2,HSK 2 sentence cards — 2026 syllabus aligned,direction_default,hsk2|hsk2026|sentence|zh_to_en
257,86,hsk2_sent_en_zh_029,hsk2_sent_en_zh_029,en_to_zh,sentence_hsk2,HSK 2 sentence cards — 2026 syllabus aligned,direction_default,hsk2|hsk2026|sentence|en_to_zh
258,87,hsk2_sent_zh_qa_029,hsk2_sent_zh_qa_029,zh_qa,sentence_hsk2,HSK 2 sentence cards — 2026 syllabus aligned,labeled_ab_lines,hsk2|hsk2026|sentence|zh_qa
259,85,hsk3_sent_zh_en_029,hsk3_sent_zh_en_029,zh_to_en,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,direction_default,hsk3|hsk2026|sentence|zh_to_en
260,86,hsk3_sent_en_zh_029,hsk3_sent_en_zh_029,en_to_zh,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,direction_default,hsk3|hsk2026|sentence|en_to_zh
261,87,hsk3_sent_zh_qa_029,hsk3_sent_zh_qa_029,zh_qa,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,labeled_ab_lines,hsk3|hsk2026|sentence|zh_qa
262,88,hsk1_sent_zh_en_030,hsk1_sent_zh_en_030,zh_to_en,sentence_hsk1,HSK 1 sentence cards — 2026 syllabus aligned,direction_default,hsk1|hsk2026|sentence|zh_to_en
263,89,hsk1_sent_en_zh_030,hsk1_sent_en_zh_030,en_to_zh,sentence_hsk1,HSK 1 sentence cards — 2026 syllabus aligned,direction_default,hsk1|hsk2026|sentence|en_to_zh
264,90,hsk1_sent_zh_qa_030,hsk1_sent_zh_qa_030,zh_qa,sentence_hsk1,HSK 1 sentence cards — 2026 syllabus aligned,labeled_ab_lines,hsk1|hsk2026|sentence|zh_qa
265,88,hsk2_sent_zh_en_030,hsk2_sent_zh_en_030,zh_to_en,sentence_hsk2,HSK 2 sentence cards — 2026 syllabus aligned,direction_default,hsk2|hsk2026|sentence|zh_to_en
266,89,hsk2_sent_en_zh_030,hsk2_sent_en_zh_030,en_to_zh,sentence_hsk2,HSK 2 sentence cards — 2026 syllabus aligned,direction_default,hsk2|hsk2026|sentence|en_to_zh
267,90,hsk2_sent_zh_qa_030,hsk2_sent_zh_qa_030,zh_qa,sentence_hsk2,HSK 2 sentence cards — 2026 syllabus aligned,labeled_ab_lines,hsk2|hsk2026|sentence|zh_qa
268,88,hsk3_sent_zh_en_030,hsk3_sent_zh_en_030,zh_to_en,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,direction_default,hsk3|hsk2026|sentence|zh_to_en
269,89,hsk3_sent_en_zh_030,hsk3_sent_en_zh_030,en_to_zh,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,direction_default,hsk3|hsk2026|sentence|en_to_zh
270,90,hsk3_sent_zh_qa_030,hsk3_sent_zh_qa_030,zh_qa,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,labeled_ab_lines,hsk3|hsk2026|sentence|zh_qa
